DT,prcp,dwpt,pres,wdir,rhum,wspd,Waianae,temp
2023-04-21 18:00:00,0.0,19.9,1018.8,94.0,77.0,18.0,0.304681,24.2
2023-04-21 19:00:00,0.0,19.8,1018.9,105.0,70.0,20.2,0.112341,25.7
2023-04-21 20:00:00,0.0,18.9,1018.9,135.0,60.0,15.8,-0.218723,27.3
2023-04-21 21:00:00,0.0,18.7,1018.7,142.0,57.0,15.5,-0.172766,28.0
2023-04-21 22:00:00,0.0,18.7,1018.6,154.0,56.0,15.8,-0.366808,28.3
2023-04-21 23:00:00,0.2,19.1,1018.6,159.0,59.0,14.0,-0.599149,27.8
2023-04-22 00:00:00,0.2,19.3,1018.3,168.0,59.0,13.7,-0.584681,28.1
2023-04-22 01:00:00,0.3,19.5,1017.7,156.0,62.0,15.1,-0.31234,27.4
2023-04-22 02:00:00,0.3,19.9,1017.5,148.0,68.0,14.8,-0.0765957,26.3
2023-04-22 03:00:00,0.2,20.2,1017.7,137.0,72.0,17.3,0.304681,25.6
2023-04-22 04:00:00,0.1,20.4,1018.0,128.0,75.0,15.5,0.634043,25.1
2023-04-22 05:00:00,0.1,20.5,1018.4,106.0,79.0,17.3,0.748085,24.4
2023-04-22 06:00:00,0.0,20.8,1018.9,64.0,84.0,13.3,0.750638,23.7
2023-04-22 07:00:00,0.0,21.0,1019.6,46.0,89.0,10.8,0.737021,22.9
2023-04-22 08:00:00,0.0,20.7,1020.1,25.0,88.0,7.9,0.700426,22.8
2023-04-22 09:00:00,0.0,20.8,1020.4,15.0,89.0,5.4,0.653617,22.7
2023-04-22 10:00:00,0.0,20.8,1020.0,96.0,91.0,8.3,0.566809,22.3
2023-04-22 11:00:00,0.0,21.6,1019.6,103.0,96.0,11.9,0.538723,22.3
2023-04-22 12:00:00,0.0,21.4,1019.0,87.0,98.0,8.6,0.481702,21.7
2023-04-22 13:00:00,0.0,21.2,1018.7,104.0,98.0,9.7,0.462979,21.5
2023-04-22 14:00:00,0.0,21.4,1018.4,108.0,98.0,8.3,0.446809,21.7
2023-04-22 15:00:00,0.0,21.4,1018.7,112.0,98.0,10.4,0.461277,21.7
2023-04-22 16:00:00,0.0,21.1,1019.3,118.0,96.0,15.1,0.483404,21.8
2023-04-22 17:00:00,0.0,21.8,1019.4,73.0,95.0,12.2,0.405958,22.6
2023-04-22 18:00:00,0.0,21.1,1019.9,96.0,82.0,15.8,0.137021,24.4
2023-04-22 19:00:00,0.0,20.2,1019.8,117.0,70.0,16.9,-0.102979,26.1
2023-04-22 20:00:00,0.0,19.7,1019.9,126.0,64.0,18.0,-0.326808,27.1
2023-04-22 21:00:00,0.3,19.9,1019.8,128.0,64.0,15.8,-0.428085,27.3
2023-04-22 22:00:00,0.3,19.4,1019.4,126.0,61.0,18.0,-0.164255,27.6
2023-04-22 23:00:00,0.7,19.9,1018.8,170.0,66.0,17.6,-0.140425,26.8
2023-04-23 00:00:00,0.5,20.0,1018.2,140.0,67.0,18.0,0.114894,26.6
2023-04-23 01:00:00,0.3,19.9,1017.8,138.0,67.0,16.9,0.0808511,26.5
2023-04-23 02:00:00,0.4,19.9,1017.5,139.0,69.0,15.5,0.171064,26.0
2023-04-23 03:00:00,0.4,18.9,1017.6,159.0,65.0,14.0,0.377021,26.0
2023-04-23 04:00:00,0.0,19.3,1017.8,140.0,71.0,13.7,0.585532,24.9
2023-04-23 05:00:00,0.0,19.5,1017.8,128.0,75.0,14.0,0.727659,24.2
2023-04-23 06:00:00,0.0,19.9,1018.3,119.0,80.0,13.3,0.741277,23.6
2023-04-23 07:00:00,0.0,20.1,1018.8,93.0,84.0,14.4,0.716596,22.9
2023-04-23 08:00:00,0.0,20.5,1019.5,67.0,91.0,16.6,0.662979,22.0
2023-04-23 09:00:00,0.0,20.3,1019.2,69.0,92.0,20.2,0.599149,21.7
2023-04-23 10:00:00,0.0,20.1,1018.5,74.0,90.0,20.2,0.553191,21.8
2023-04-23 11:00:00,0.0,20.2,1017.6,76.0,91.0,18.0,0.48766,21.7
2023-04-23 12:00:00,0.0,19.9,1017.1,70.0,92.0,16.6,0.455319,21.3
2023-04-23 13:00:00,0.0,19.8,1016.9,56.0,94.0,14.0,0.417021,20.8
2023-04-23 14:00:00,0.0,19.7,1016.6,41.0,95.0,13.7,0.405958,20.5
2023-04-23 15:00:00,0.0,19.3,1016.6,43.0,93.0,13.3,0.421277,20.5
2023-04-23 16:00:00,0.0,19.1,1016.8,56.0,93.0,13.3,0.430638,20.3
2023-04-23 17:00:00,0.0,19.7,1017.0,68.0,86.0,14.8,0.370213,22.2
2023-04-23 18:00:00,0.0,20.3,1017.4,110.0,83.0,15.8,0.100426,23.4
2023-04-23 19:00:00,0.0,19.7,1017.5,114.0,72.0,14.0,-0.137872,25.1
2023-04-23 20:00:00,0.0,19.0,1017.3,141.0,63.0,14.8,-0.390638,26.6
2023-04-23 21:00:00,0.0,18.9,1017.1,153.0,60.0,18.0,-0.502127,27.3
2023-04-23 22:00:00,0.0,19.1,1016.6,153.0,62.0,20.9,-0.556596,27.0
2023-04-23 23:00:00,0.2,19.2,1016.3,184.0,67.0,14.0,-0.469787,25.8
2023-04-24 00:00:00,0.0,18.8,1015.6,193.0,62.0,11.2,-0.386383,26.7
2023-04-24 01:00:00,0.0,18.9,1015.3,217.0,62.0,9.7,-0.238298,26.8
2023-04-24 02:00:00,0.1,18.9,1015.0,248.0,64.0,10.4,0.0153192,26.3
2023-04-24 03:00:00,0.3,19.4,1015.0,274.0,68.0,12.2,0.32,25.8
2023-04-24 04:00:00,0.0,19.7,1015.6,284.0,72.0,16.6,0.588936,25.1
2023-04-24 05:00:00,0.0,19.6,1016.2,291.0,78.0,16.2,0.801702,23.7
2023-04-24 06:00:00,0.0,19.9,1016.5,299.0,82.0,13.3,0.826383,23.1
2023-04-24 07:00:00,0.0,20.0,1016.8,301.0,84.0,10.4,0.751489,22.8
2023-04-24 08:00:00,0.0,20.1,1017.2,291.0,87.0,9.4,0.678298,22.4
2023-04-24 09:00:00,0.0,20.2,1017.2,273.0,89.0,5.0,0.610213,22.1
2023-04-24 10:00:00,0.0,20.1,1016.9,297.0,90.0,5.4,0.540426,21.8
2023-04-24 11:00:00,0.0,20.2,1016.1,348.0,91.0,5.0,0.479149,21.7
2023-04-24 12:00:00,0.0,20.5,1015.5,350.0,94.0,5.0,0.445107,21.5
2023-04-24 13:00:00,0.0,20.5,1015.0,346.0,94.0,5.0,0.415319,21.5
2023-04-24 14:00:00,0.0,20.7,1014.8,358.0,96.0,5.0,0.428936,21.4
2023-04-24 15:00:00,0.0,20.6,1015.0,348.0,96.0,5.0,0.441702,21.3
2023-04-24 16:00:00,0.0,20.5,1015.4,306.0,95.0,5.4,0.47234,21.3
2023-04-24 17:00:00,0.0,20.6,1015.9,322.0,91.0,3.6,0.378723,22.1
2023-04-24 18:00:00,0.0,20.2,1016.3,236.0,82.0,5.0,0.0902129,23.5
2023-04-24 19:00:00,0.0,20.4,1016.4,250.0,76.0,6.8,0.00936189,24.9
2023-04-24 20:00:00,0.0,20.4,1016.4,233.0,72.0,9.7,-0.0493615,25.8
2023-04-24 21:00:00,0.4,19.9,1016.3,234.0,72.0,11.9,-0.239149,25.3
2023-04-24 22:00:00,0.9,20.6,1016.3,278.0,80.0,10.8,0.0187234,24.3
2023-04-24 23:00:00,0.1,20.4,1015.7,261.0,73.0,11.2,-0.0263828,25.6
2023-04-25 00:00:00,0.0,20.4,1015.0,249.0,72.0,13.0,-0.0314893,25.8
2023-04-25 01:00:00,1.0,20.3,1014.8,269.0,77.0,12.2,-0.0595744,24.6
2023-04-25 02:00:00,0.3,20.1,1014.6,270.0,73.0,12.6,0.114043,25.3
2023-04-25 03:00:00,0.3,19.9,1014.5,281.0,74.0,12.2,0.484255,24.8
2023-04-25 04:00:00,0.4,20.1,1014.9,296.0,78.0,13.0,0.654468,24.2
2023-04-25 05:00:00,0.1,20.1,1015.8,298.0,81.0,11.5,0.805106,23.5
2023-04-25 06:00:00,0.0,20.3,1016.1,296.0,84.0,12.2,0.815319,23.2
2023-04-25 07:00:00,0.0,20.5,1016.7,318.0,87.0,14.8,0.761702,22.8
2023-04-25 08:00:00,0.0,20.5,1017.3,345.0,89.0,15.1,0.681702,22.4
2023-04-25 09:00:00,0.0,20.4,1017.3,346.0,89.0,15.8,0.599149,22.3
2023-04-25 10:00:00,0.0,20.5,1016.9,354.0,91.0,16.2,0.535319,22.0
2023-04-25 11:00:00,0.0,20.3,1016.3,22.0,92.0,12.2,0.485958,21.7
2023-04-25 12:00:00,0.0,20.2,1015.8,23.0,94.0,10.1,0.477447,21.2
2023-04-25 13:00:00,0.0,20.3,1015.3,23.0,94.0,10.8,0.444255,21.3
2023-04-25 14:00:00,0.0,20.1,1015.3,22.0,92.0,11.9,0.440851,21.5
2023-04-25 15:00:00,0.0,20.1,1015.7,14.0,90.0,15.8,0.468085,21.8
2023-04-25 16:00:00,0.0,20.3,1016.0,15.0,91.0,16.6,0.500426,21.8
2023-04-25 17:00:00,0.6,20.2,1016.7,29.0,91.0,15.8,0.394894,21.7
2023-04-25 18:00:00,0.5,20.4,1017.1,35.0,87.0,14.8,0.0604257,22.7
2023-04-25 19:00:00,0.7,20.1,1017.1,34.0,78.0,16.6,-0.230638,24.2
2023-04-25 20:00:00,0.2,19.8,1017.2,20.0,78.0,19.4,-0.365106,23.9
2023-04-25 21:00:00,0.3,19.6,1017.2,32.0,75.0,22.3,-0.502979,24.3
2023-04-25 22:00:00,0.2,19.4,1017.0,22.0,74.0,19.8,-0.410213,24.3
2023-04-25 23:00:00,0.3,19.5,1016.7,22.0,72.0,20.2,-0.190638,24.9
2023-04-26 00:00:00,0.1,19.4,1016.3,30.0,70.0,20.5,-0.182128,25.3
2023-04-26 01:00:00,0.0,19.3,1015.6,35.0,68.0,22.7,-0.227234,25.6
2023-04-26 02:00:00,0.0,19.4,1015.1,40.0,68.0,24.5,0.24,25.7
2023-04-26 03:00:00,0.0,19.2,1015.0,40.0,70.0,23.8,0.38383,25.1
2023-04-26 04:00:00,0.0,19.1,1015.7,42.0,74.0,22.0,0.554894,24.0
2023-04-26 05:00:00,0.0,19.2,1016.3,39.0,79.0,19.8,0.723404,23.0
2023-04-26 06:00:00,0.0,19.5,1017.0,32.0,82.0,20.9,0.739575,22.7
2023-04-26 07:00:00,0.0,19.4,1017.4,34.0,83.0,21.6,0.722553,22.4
2023-04-26 08:00:00,0.0,19.4,1017.9,35.0,82.0,21.6,0.659574,22.6
2023-04-26 09:00:00,0.0,19.5,1018.2,33.0,83.0,20.9,0.601702,22.5
2023-04-26 10:00:00,0.0,19.3,1017.9,30.0,83.0,20.9,0.515745,22.3
2023-04-26 11:00:00,0.0,19.7,1016.9,32.0,87.0,16.2,0.483404,22.0
2023-04-26 12:00:00,0.0,19.5,1016.2,38.0,89.0,18.0,0.454468,21.4
2023-04-26 13:00:00,0.0,19.5,1015.6,43.0,89.0,19.1,0.43234,21.4
2023-04-26 14:00:00,0.0,19.5,1015.7,34.0,89.0,17.6,0.445958,21.4
2023-04-26 15:00:00,0.0,19.5,1015.9,40.0,88.0,16.9,0.466383,21.6
2023-04-26 16:00:00,0.0,19.5,1016.1,22.0,90.0,14.4,0.502979,21.2
2023-04-26 17:00:00,0.0,19.4,1016.6,38.0,85.0,13.3,0.391489,22.0
2023-04-26 18:00:00,0.0,19.2,1017.1,45.0,77.0,16.9,0.12,23.5
2023-04-26 19:00:00,0.0,19.4,1017.1,54.0,72.0,17.3,-0.191489,24.8
2023-04-26 20:00:00,0.1,19.5,1016.9,63.0,70.0,19.4,-0.46383,25.4
2023-04-26 21:00:00,0.3,19.5,1016.7,67.0,67.0,21.2,-0.287659,26.1
2023-04-26 22:00:00,0.6,19.4,1016.2,79.0,66.0,15.8,-0.120851,26.3
2023-04-26 23:00:00,0.8,19.9,1015.6,67.0,70.0,16.2,-0.505532,25.8
2023-04-27 00:00:00,0.6,19.7,1015.1,67.0,70.0,16.6,-0.229787,25.6
2023-04-27 01:00:00,0.7,19.9,1014.7,62.0,73.0,17.6,-0.214468,25.1
2023-04-27 02:00:00,0.5,19.6,1014.3,57.0,73.0,17.6,0.0953192,24.8
2023-04-27 03:00:00,0.3,19.8,1014.3,44.0,74.0,15.5,0.321702,24.7
2023-04-27 04:00:00,0.1,19.6,1014.7,45.0,78.0,19.1,0.622128,23.7
2023-04-27 05:00:00,0.0,19.4,1014.9,51.0,81.0,19.4,0.764255,22.8
2023-04-27 06:00:00,0.0,19.1,1015.5,56.0,82.0,22.0,0.77617,22.3
2023-04-27 07:00:00,0.0,19.1,1016.0,50.0,84.0,21.6,0.730213,21.9
2023-04-27 08:00:00,0.0,19.8,1016.6,70.0,87.0,17.3,0.666383,22.1
2023-04-27 09:00:00,0.0,19.8,1016.5,65.0,89.0,18.4,0.593192,21.7
2023-04-27 10:00:00,0.0,19.6,1016.3,68.0,90.0,17.6,0.531915,21.3
2023-04-27 11:00:00,0.0,19.5,1015.8,68.0,89.0,17.6,0.482553,21.4
2023-04-27 12:00:00,0.0,19.4,1015.0,65.0,90.0,17.3,0.460426,21.1
2023-04-27 13:00:00,0.0,19.5,1014.5,59.0,94.0,17.3,0.445106,20.5
2023-04-27 14:00:00,0.0,19.5,1014.3,58.0,95.0,16.6,0.445107,20.3
2023-04-27 15:00:00,0.0,19.7,1014.4,69.0,95.0,16.2,0.480851,20.5
2023-04-27 16:00:00,0.0,19.7,1014.7,68.0,96.0,15.5,0.491064,20.4
2023-04-27 17:00:00,0.0,19.8,1015.2,59.0,90.0,15.5,0.411915,21.5
2023-04-27 18:00:00,0.0,19.3,1015.4,74.0,79.0,13.0,0.21617,23.1
2023-04-27 19:00:00,0.0,18.5,1015.5,124.0,68.0,10.4,0.150638,24.8
2023-04-27 20:00:00,0.0,18.4,1015.7,196.0,63.0,10.8,0.215319,26.0
2023-04-27 21:00:00,0.6,19.2,1015.8,209.0,67.0,13.3,0.218724,25.8
2023-04-27 22:00:00,0.4,19.5,1015.5,215.0,71.0,13.3,0.222979,25.1
2023-04-27 23:00:00,0.2,19.5,1015.2,218.0,70.0,9.4,0.165958,25.4
2023-04-28 00:00:00,0.4,19.6,1014.7,210.0,70.0,9.7,0.00340431,25.5
2023-04-28 01:00:00,0.5,19.5,1014.1,211.0,70.0,10.1,0.166809,25.4
2023-04-28 02:00:00,0.4,19.2,1013.6,216.0,69.0,9.0,0.295319,25.3
2023-04-28 03:00:00,0.3,18.9,1013.6,202.0,69.0,10.1,0.491064,25.0
2023-04-28 04:00:00,0.1,19.0,1013.9,47.0,76.0,18.0,0.588936,23.5
2023-04-28 05:00:00,0.0,19.0,1014.5,45.0,79.0,18.4,0.694468,22.8
2023-04-28 06:00:00,0.0,19.3,1015.1,40.0,82.0,19.1,0.708936,22.5
2023-04-28 07:00:00,0.0,19.5,1015.8,35.0,86.0,19.1,0.675745,21.9
2023-04-28 08:00:00,0.0,19.5,1016.3,32.0,88.0,16.9,0.611915,21.6
2023-04-28 09:00:00,0.0,19.9,1015.4,36.0,89.0,11.9,0.533617,21.8
2023-04-28 10:00:00,0.0,19.9,1014.9,60.0,89.0,10.4,0.486809,21.8
2023-04-28 11:00:00,0.0,20.1,1014.6,87.0,93.0,9.0,0.455319,21.3
2023-04-28 12:00:00,0.0,20.3,1014.3,82.0,96.0,7.9,0.405106,21.0
2023-04-28 13:00:00,0.0,20.6,1013.8,97.0,95.0,7.6,0.405958,21.4
2023-04-28 14:00:00,0.0,19.6,1013.9,358.0,97.0,6.5,0.41617,20.1
2023-04-28 15:00:00,0.0,19.9,1014.2,22.0,97.0,5.4,0.462979,20.4
2023-04-28 16:00:00,0.0,19.5,1014.8,77.0,99.0,4.3,0.473192,19.7
2023-04-28 17:00:00,0.0,20.8,1015.1,65.0,96.0,3.6,0.405106,21.5
2023-04-28 18:00:00,0.0,20.2,1015.6,115.0,83.0,4.0,0.0876596,23.2
2023-04-28 19:00:00,0.2,20.1,1015.9,182.0,76.0,10.4,-0.160851,24.6
2023-04-28 20:00:00,0.2,19.8,1016.1,192.0,72.0,11.9,-0.252766,25.2
2023-04-28 21:00:00,0.3,19.6,1016.1,201.0,69.0,11.2,-0.337872,25.7
2023-04-28 22:00:00,0.4,19.5,1015.8,215.0,67.0,11.5,-0.40851,26.1
2023-04-28 23:00:00,0.4,19.5,1015.5,225.0,67.0,11.2,-0.477447,26.1
2023-04-29 00:00:00,0.4,20.3,1014.9,214.0,73.0,9.4,-0.540425,25.5
2023-04-29 01:00:00,0.3,20.3,1014.3,216.0,75.0,7.9,-0.404255,25.0
2023-04-29 02:00:00,0.2,20.2,1014.1,214.0,74.0,8.3,-0.108085,25.2
2023-04-29 03:00:00,0.0,20.0,1014.2,209.0,74.0,9.7,0.21617,25.0
2023-04-29 04:00:00,0.0,19.9,1014.6,193.0,75.0,8.3,0.588936,24.6
2023-04-29 05:00:00,0.0,20.5,1015.3,175.0,82.0,6.1,0.754894,23.8
2023-04-29 06:00:00,0.0,21.0,1016.1,160.0,89.0,7.6,0.765958,22.9
2023-04-29 07:00:00,0.0,21.0,1016.6,138.0,92.0,8.6,0.714894,22.4
2023-04-29 08:00:00,0.0,20.9,1016.9,122.0,92.0,9.4,0.671489,22.3
2023-04-29 09:00:00,0.0,20.7,1016.9,128.0,92.0,10.4,0.612766,22.1
2023-04-29 10:00:00,0.0,20.1,1016.9,99.0,95.0,9.7,0.548936,20.9
2023-04-29 11:00:00,0.0,20.2,1016.7,88.0,95.0,14.0,0.477447,21.0
2023-04-29 12:00:00,0.0,20.5,1016.2,111.0,95.0,18.7,0.444255,21.3
2023-04-29 13:00:00,0.0,20.2,1015.9,63.0,96.0,11.2,0.422128,20.9
2023-04-29 14:00:00,0.0,20.1,1016.0,60.0,97.0,11.9,0.410213,20.6
2023-04-29 15:00:00,0.0,20.0,1016.6,67.0,94.0,18.0,0.428085,21.0
2023-04-29 16:00:00,0.0,20.0,1016.7,103.0,91.0,19.8,0.457021,21.5
2023-04-29 17:00:00,0.0,19.7,1017.7,97.0,90.0,23.0,0.375319,21.4
2023-04-29 18:00:00,0.0,19.6,1018.3,83.0,81.0,18.4,0.133617,23.0
2023-04-29 19:00:00,0.0,19.4,1018.5,94.0,71.0,17.3,-0.194043,25.0
2023-04-29 20:00:00,0.0,19.6,1018.5,98.0,67.0,20.5,-0.350638,26.2
2023-04-29 21:00:00,0.0,19.7,1018.3,96.0,65.0,23.0,-0.459574,26.8
2023-04-29 22:00:00,0.0,19.9,1017.9,85.0,66.0,23.0,-0.553191,26.8
2023-04-29 23:00:00,0.0,19.7,1017.3,85.0,65.0,23.4,-0.344681,26.8
2023-04-30 00:00:00,0.0,19.2,1017.2,98.0,64.0,22.3,-0.245106,26.6
2023-04-30 01:00:00,0.5,19.6,1016.8,86.0,65.0,24.1,-0.12766,26.7
2023-04-30 02:00:00,0.0,18.7,1016.5,93.0,62.0,26.6,-0.0961701,26.6
2023-04-30 03:00:00,0.0,18.9,1016.7,87.0,66.0,29.9,0.166809,25.7
2023-04-30 04:00:00,0.0,18.4,1017.3,82.0,68.0,29.5,0.564255,24.7
2023-04-30 05:00:00,0.0,18.4,1017.8,75.0,72.0,25.9,0.685107,23.8
2023-04-30 06:00:00,0.0,18.7,1018.6,75.0,76.0,28.1,0.705532,23.2
2023-04-30 07:00:00,0.0,18.4,1019.5,77.0,76.0,27.7,0.680851,22.9
2023-04-30 08:00:00,0.0,18.6,1020.0,73.0,77.0,27.0,0.625532,22.8
2023-04-30 09:00:00,0.0,18.4,1019.8,76.0,77.0,26.6,0.570213,22.6
2023-04-30 10:00:00,0.0,18.4,1019.5,81.0,77.0,25.9,0.525958,22.6
2023-04-30 11:00:00,0.0,18.5,1018.9,74.0,79.0,24.8,0.475745,22.3
2023-04-30 12:00:00,0.0,18.4,1018.1,68.0,80.0,23.8,0.452766,22.0
2023-04-30 13:00:00,0.0,18.3,1017.9,69.0,81.0,23.4,0.422979,21.7
2023-04-30 14:00:00,0.0,18.4,1017.8,62.0,83.0,23.4,0.42383,21.4
2023-04-30 15:00:00,0.0,18.4,1017.9,62.0,84.0,22.7,0.439149,21.2
2023-04-30 16:00:00,0.0,18.6,1018.0,66.0,87.0,22.0,0.448511,20.8
2023-04-30 17:00:00,0.0,18.5,1018.5,69.0,78.0,23.4,0.34383,22.5
2023-04-30 18:00:00,0.0,18.2,1018.8,72.0,69.0,24.8,0.092766,24.3
2023-04-30 19:00:00,0.0,17.8,1018.9,73.0,62.0,24.8,-0.148085,25.6
2023-04-30 20:00:00,0.0,17.2,1018.7,79.0,56.0,25.2,-0.308936,26.7
2023-04-30 21:00:00,0.0,16.1,1018.5,82.0,49.0,26.3,-0.515744,27.8
2023-04-30 22:00:00,0.0,17.0,1018.0,83.0,52.0,27.0,-0.533617,27.8
2023-04-30 23:00:00,0.0,17.5,1017.6,83.0,55.0,27.7,-0.420425,27.3
2023-05-01 00:00:00,0.0,17.7,1017.2,85.0,55.0,24.8,0.0136171,27.5
2023-05-01 01:00:00,0.2,18.3,1016.7,86.0,60.0,22.0,0.243404,26.7
2023-05-01 02:00:00,0.3,18.3,1016.6,86.0,63.0,20.9,0.341277,25.9
2023-05-01 03:00:00,0.2,18.5,1016.5,83.0,66.0,22.0,0.471489,25.3
2023-05-01 04:00:00,0.0,18.8,1016.7,77.0,72.0,22.7,0.6,24.2
2023-05-01 05:00:00,0.0,19.1,1016.9,66.0,79.0,21.2,0.764255,22.9
2023-05-01 06:00:00,0.0,19.3,1017.4,62.0,83.0,19.8,0.782127,22.3
2023-05-01 07:00:00,0.0,19.5,1017.9,69.0,86.0,22.0,0.75234,22.0
2023-05-01 08:00:00,0.0,19.7,1018.4,69.0,87.0,21.2,0.68,22.0
2023-05-01 09:00:00,0.0,19.6,1018.4,74.0,87.0,21.2,0.611064,21.9
2023-05-01 10:00:00,0.0,19.4,1018.0,70.0,87.0,20.9,0.540426,21.7
2023-05-01 11:00:00,0.0,19.7,1017.3,84.0,88.0,19.4,0.494468,21.8
2023-05-01 12:00:00,0.0,19.8,1016.6,86.0,89.0,18.0,0.454468,21.7
2023-05-01 13:00:00,0.0,19.7,1016.1,89.0,90.0,14.4,0.446809,21.4
2023-05-01 14:00:00,0.0,19.8,1015.9,101.0,90.0,13.3,0.44766,21.5
2023-05-01 15:00:00,0.0,19.8,1016.0,100.0,90.0,13.3,0.481702,21.5
2023-05-01 16:00:00,0.0,19.9,1016.2,93.0,92.0,10.4,0.510638,21.3
2023-05-01 17:00:00,0.0,19.6,1016.6,96.0,82.0,15.5,0.379574,22.8
2023-05-01 18:00:00,0.0,19.2,1016.8,103.0,80.0,15.1,0.0680852,22.8
2023-05-01 19:00:00,0.0,18.9,1016.7,108.0,69.0,14.0,-0.198298,25.0
2023-05-01 20:00:00,0.0,17.7,1016.6,102.0,58.0,19.1,-0.253617,26.6
2023-05-01 21:00:00,0.0,17.6,1016.3,104.0,55.0,18.7,0.00851084,27.4
2023-05-01 22:00:00,0.0,16.7,1015.8,102.0,50.0,19.8,0.246809,28.1
2023-05-01 23:00:00,0.0,17.0,1015.0,70.0,52.0,19.8,0.0238299,27.8
2023-05-02 00:00:00,0.0,16.5,1014.4,88.0,50.0,19.4,0.186383,27.9
2023-05-02 01:00:00,0.2,16.8,1013.9,135.0,52.0,19.1,0.454468,27.5
2023-05-02 02:00:00,0.1,17.7,1013.7,148.0,57.0,17.3,0.553192,26.9
2023-05-02 03:00:00,0.2,18.4,1014.3,147.0,65.0,16.2,0.53617,25.5
2023-05-02 04:00:00,0.3,19.1,1015.2,153.0,76.0,17.6,0.622128,23.6
2023-05-02 05:00:00,0.0,19.4,1015.6,127.0,80.0,11.5,0.693617,23.0
2023-05-02 06:00:00,0.0,19.3,1016.2,111.0,82.0,13.3,0.716596,22.5
2023-05-02 07:00:00,0.0,18.6,1016.8,90.0,79.0,12.2,0.694468,22.4
2023-05-02 08:00:00,0.0,18.7,1017.3,79.0,81.0,14.8,0.61617,22.1
2023-05-02 09:00:00,0.0,19.4,1016.8,67.0,86.0,16.2,0.528511,21.8
2023-05-02 10:00:00,0.0,19.0,1016.2,61.0,87.0,15.1,0.475745,21.3
2023-05-02 11:00:00,0.0,18.9,1015.5,58.0,88.0,13.0,0.425532,21.0
2023-05-02 12:00:00,0.0,19.2,1014.7,52.0,92.0,9.4,0.411064,20.5
2023-05-02 13:00:00,0.0,19.3,1014.0,50.0,93.0,7.6,0.378724,20.5
2023-05-02 14:00:00,0.0,19.0,1013.6,342.0,89.0,7.6,0.405958,20.9
2023-05-02 15:00:00,0.0,19.6,1013.6,336.0,93.0,6.8,0.43234,20.8
2023-05-02 16:00:00,0.0,19.6,1014.1,319.0,94.0,9.7,0.462979,20.6
2023-05-02 17:00:00,0.0,19.6,1014.5,300.0,84.0,12.2,0.277447,22.4
2023-05-02 18:00:00,0.0,18.8,1014.8,249.0,72.0,14.4,0.0221277,24.2
2023-05-02 19:00:00,0.0,18.9,1014.9,242.0,70.0,13.3,0.313192,24.7
2023-05-02 20:00:00,0.0,18.6,1015.2,237.0,67.0,14.0,0.116596,25.2
2023-05-02 21:00:00,0.2,18.7,1015.2,230.0,66.0,15.8,0.0885107,25.5
2023-05-02 22:00:00,0.7,18.3,1014.9,214.0,65.0,15.1,0.238298,25.4
2023-05-02 23:00:00,0.6,19.6,1014.6,207.0,74.0,15.8,0.394043,24.5
2023-05-03 00:00:00,0.0,19.0,1014.3,227.0,76.0,13.3,0.251064,23.5
2023-05-03 01:00:00,0.6,19.1,1013.4,246.0,76.0,8.3,0.445106,23.6
2023-05-03 02:00:00,0.0,19.0,1012.9,248.0,75.0,9.4,0.486809,23.7
2023-05-03 03:00:00,0.0,19.0,1013.0,260.0,76.0,7.9,0.563404,23.5
2023-05-03 04:00:00,0.0,18.8,1013.2,287.0,76.0,10.4,0.594043,23.3
2023-05-03 05:00:00,0.1,19.1,1013.6,15.0,79.0,14.0,0.688511,22.9
2023-05-03 06:00:00,0.0,19.3,1014.6,24.0,82.0,8.6,0.714894,22.5
2023-05-03 07:00:00,0.0,19.5,1015.4,16.0,88.0,11.2,0.668936,21.6
2023-05-03 08:00:00,0.0,19.8,1016.0,11.0,92.0,11.9,0.605106,21.2
2023-05-03 09:00:00,0.0,19.9,1015.9,53.0,94.0,11.5,0.535319,20.9
2023-05-03 10:00:00,0.0,20.2,1015.5,72.0,96.0,10.8,0.490213,20.9
2023-05-03 11:00:00,0.0,19.9,1014.8,43.0,95.0,11.2,0.428085,20.7
2023-05-03 12:00:00,0.0,20.0,1013.8,67.0,96.0,11.9,0.412766,20.7
2023-05-03 13:00:00,0.0,19.7,1013.4,83.0,94.0,16.9,0.396596,20.7
2023-05-03 14:00:00,0.0,19.7,1013.1,94.0,95.0,18.0,0.417021,20.5
2023-05-03 15:00:00,0.0,19.5,1012.8,62.0,92.0,17.6,0.453617,20.8
2023-05-03 16:00:00,0.0,19.1,1013.9,40.0,94.0,13.0,0.484255,20.1
2023-05-03 17:00:00,0.0,19.6,1014.7,70.0,85.0,13.0,0.372766,22.2
2023-05-03 18:00:00,0.0,19.1,1015.3,112.0,76.0,15.8,0.0314895,23.6
2023-05-03 19:00:00,0.0,18.9,1015.3,120.0,71.0,22.0,-0.144681,24.5
2023-05-03 20:00:00,0.0,18.5,1015.1,117.0,62.0,21.2,-0.387234,26.4
2023-05-03 21:00:00,0.0,18.5,1015.1,120.0,60.0,20.2,-0.541277,26.9
2023-05-03 22:00:00,0.2,18.0,1014.9,115.0,56.0,20.9,-0.555745,27.6
2023-05-03 23:00:00,0.0,17.6,1014.4,109.0,54.0,21.6,-0.66383,27.8
2023-05-04 00:00:00,0.0,17.4,1013.8,97.0,53.0,23.4,-0.245106,27.9
