DT,prcp,pres,dwpt,rhum,temp,wdir,wspd,Waianae
2023-04-11 04:00:00,0.0,1017.4,17.6,70.0,23.4,68.0,31.7,0.539575
2023-04-11 05:00:00,0.0,1018.0,17.9,77.0,22.1,60.0,29.2,0.709787
2023-04-11 06:00:00,0.0,1018.7,18.1,80.0,21.7,62.0,28.1,0.782128
2023-04-11 07:00:00,0.0,1019.4,18.0,79.0,21.8,63.0,28.1,0.707234
2023-04-11 08:00:00,0.0,1019.9,18.0,78.0,22.0,67.0,29.5,0.638298
2023-04-11 09:00:00,0.0,1020.1,17.7,77.0,21.9,74.0,27.4,0.575319
2023-04-11 10:00:00,0.0,1019.7,17.4,75.0,22.0,75.0,27.0,0.505532
2023-04-11 11:00:00,0.0,1019.2,16.8,73.0,21.9,76.0,27.4,0.459575
2023-04-11 12:00:00,0.0,1018.6,17.4,76.0,21.8,71.0,27.4,0.446809
2023-04-11 13:00:00,0.0,1018.6,17.9,84.0,20.7,64.0,26.3,0.411064
2023-04-11 14:00:00,0.0,1018.5,18.1,86.0,20.5,64.0,24.8,0.432341
2023-04-11 15:00:00,0.0,1018.9,18.5,86.0,20.9,65.0,24.1,0.454468
2023-04-11 16:00:00,0.0,1019.2,18.6,88.0,20.7,68.0,28.1,0.483404
2023-04-11 17:00:00,0.0,1019.6,18.5,83.0,21.5,68.0,26.3,0.417872
2023-04-11 18:00:00,0.0,1019.7,18.5,77.0,22.7,64.0,26.6,0.0595746
2023-04-11 19:00:00,0.0,1020.1,18.7,71.0,24.3,73.0,29.2,-0.0885106
2023-04-11 20:00:00,0.0,1020.2,18.1,64.0,25.4,74.0,28.4,-0.319149
2023-04-11 21:00:00,0.0,1020.2,17.8,59.0,26.5,76.0,29.5,-0.338723
2023-04-11 22:00:00,0.0,1020.0,17.4,56.0,26.9,75.0,31.3,-0.326808
2023-04-11 23:00:00,0.0,1019.7,17.0,54.0,27.1,74.0,30.2,-0.60851
2023-04-12 00:00:00,0.0,1019.1,16.6,53.0,27.0,72.0,32.0,-0.625532
2023-04-12 01:00:00,0.0,1018.4,16.6,55.0,26.4,69.0,32.8,-0.498723
2023-04-12 02:00:00,0.0,1018.3,16.4,55.0,26.1,72.0,33.5,-0.132766
2023-04-12 03:00:00,0.0,1018.4,16.8,60.0,25.1,72.0,34.2,0.435745
2023-04-12 04:00:00,0.0,1019.0,17.7,69.0,23.7,69.0,31.7,0.591489
2023-04-12 05:00:00,0.0,1019.4,18.1,75.0,22.8,68.0,29.9,0.697021
2023-04-12 06:00:00,0.0,1019.9,18.4,78.0,22.4,65.0,29.2,0.737872
2023-04-12 07:00:00,0.0,1020.6,18.3,79.0,22.1,67.0,29.9,0.690213
2023-04-12 08:00:00,0.0,1021.1,18.2,78.0,22.2,70.0,29.9,0.645106
2023-04-12 09:00:00,0.0,1020.8,18.3,80.0,21.9,72.0,25.2,0.577021
2023-04-12 10:00:00,0.0,1020.6,18.2,80.0,21.8,71.0,27.0,0.517447
2023-04-12 11:00:00,0.0,1020.1,18.2,81.0,21.6,66.0,25.6,0.474894
2023-04-12 12:00:00,0.0,1019.3,18.2,81.0,21.6,68.0,24.1,0.434894
2023-04-12 13:00:00,0.0,1018.9,18.2,82.0,21.4,70.0,24.1,0.422979
2023-04-12 14:00:00,0.0,1018.5,18.3,84.0,21.1,64.0,24.5,0.437447
2023-04-12 15:00:00,0.0,1018.4,18.5,86.0,20.9,60.0,23.4,0.474043
2023-04-12 16:00:00,0.0,1018.9,18.7,87.0,20.9,68.0,25.9,0.47234
2023-04-12 17:00:00,0.0,1019.3,18.5,82.0,21.7,69.0,26.6,0.400851
2023-04-12 18:00:00,0.0,1019.8,18.1,74.0,23.0,74.0,28.1,0.0442554
2023-04-12 19:00:00,0.0,1020.0,17.6,65.0,24.6,77.0,29.9,-0.247659
2023-04-12 20:00:00,0.0,1019.9,17.3,59.0,25.9,75.0,30.2,-0.358298
2023-04-12 21:00:00,0.0,1019.6,16.6,52.0,27.3,77.0,31.7,-0.509787
2023-04-12 22:00:00,0.0,1019.1,16.9,53.0,27.3,76.0,30.6,-0.380425
2023-04-12 23:00:00,0.0,1018.4,16.9,53.0,27.3,78.0,32.0,-0.654468
2023-04-13 00:00:00,0.2,1017.7,17.1,55.0,26.9,80.0,33.1,-0.504681
2023-04-13 01:00:00,0.1,1017.2,17.6,59.0,26.2,78.0,31.7,0.154043
2023-04-13 02:00:00,0.0,1017.0,17.6,62.0,25.4,75.0,32.8,0.0221278
2023-04-13 03:00:00,0.0,1017.1,17.5,66.0,24.3,75.0,31.3,0.078298
2023-04-13 04:00:00,0.0,1017.6,17.3,68.0,23.6,71.0,28.4,0.554043
2023-04-13 05:00:00,0.0,1018.2,17.2,69.0,23.2,69.0,28.1,0.714894
2023-04-13 06:00:00,0.0,1018.9,17.4,72.0,22.7,69.0,29.9,0.738723
2023-04-13 07:00:00,0.0,1019.5,17.5,73.0,22.6,75.0,31.3,0.714894
2023-04-13 08:00:00,0.0,1020.1,17.4,73.0,22.5,82.0,32.4,0.642553
2023-04-13 09:00:00,0.0,1020.2,17.5,74.0,22.4,82.0,33.1,0.584681
2023-04-13 10:00:00,0.0,1020.2,18.3,79.0,22.1,87.0,21.2,0.525957
2023-04-13 11:00:00,0.0,1019.6,18.4,81.0,21.8,81.0,25.6,0.471489
2023-04-13 12:00:00,0.0,1018.9,18.3,82.0,21.5,73.0,24.1,0.446809
2023-04-13 13:00:00,0.0,1018.1,18.4,84.0,21.2,72.0,22.0,0.428936
2023-04-13 14:00:00,0.0,1017.6,18.6,84.0,21.4,72.0,22.3,0.438298
2023-04-13 15:00:00,0.0,1017.7,18.0,77.0,22.2,86.0,28.8,0.458724
2023-04-13 16:00:00,0.0,1017.9,18.0,79.0,21.8,79.0,25.9,0.50383
2023-04-13 17:00:00,0.0,1018.5,18.0,81.0,21.4,67.0,26.6,0.435745
2023-04-13 18:00:00,0.0,1019.2,18.0,78.0,22.0,61.0,23.4,0.213617
2023-04-13 19:00:00,0.0,1019.2,18.3,71.0,23.9,78.0,27.0,0.0263831
2023-04-13 20:00:00,0.0,1019.2,18.4,67.0,25.0,82.0,31.3,-0.422128
2023-04-13 21:00:00,0.1,1018.8,17.7,59.0,26.3,88.0,32.0,-0.58383
2023-04-13 22:00:00,0.2,1017.9,17.7,59.0,26.4,90.0,33.8,-0.506383
2023-04-13 23:00:00,0.2,1017.2,17.5,57.0,26.7,90.0,33.8,-0.453617
2023-04-14 00:00:00,0.2,1016.4,17.3,55.0,27.1,88.0,32.8,-0.469787
2023-04-14 01:00:00,0.0,1016.5,16.5,56.0,26.0,98.0,24.8,-0.196596
2023-04-14 02:00:00,0.4,1016.1,17.1,59.0,25.7,88.0,27.7,-0.122553
2023-04-14 03:00:00,0.1,1016.4,16.9,60.0,25.2,90.0,26.6,0.221277
2023-04-14 04:00:00,0.0,1016.8,17.0,64.0,24.2,88.0,28.1,0.572766
2023-04-14 05:00:00,0.0,1017.2,17.6,72.0,22.9,82.0,25.6,0.354894
2023-04-14 06:00:00,0.0,1017.6,17.9,75.0,22.6,81.0,25.6,0.799149
2023-04-14 07:00:00,0.0,1018.0,18.1,77.0,22.3,77.0,26.6,0.636596
2023-04-14 08:00:00,0.0,1018.2,17.8,77.0,22.0,77.0,27.7,0.565958
2023-04-14 09:00:00,0.0,1018.1,18.2,80.0,21.8,80.0,28.1,0.501277
2023-04-14 10:00:00,0.0,1017.8,18.2,82.0,21.4,74.0,26.3,0.457872
2023-04-14 11:00:00,0.0,1017.2,18.2,83.0,21.2,75.0,28.4,0.413617
2023-04-14 12:00:00,0.0,1016.6,18.3,82.0,21.5,82.0,28.4,0.394894
2023-04-14 13:00:00,0.0,1016.2,18.1,82.0,21.3,80.0,27.4,0.377021
2023-04-14 14:00:00,0.0,1015.8,17.9,82.0,21.1,79.0,23.8,0.392341
2023-04-14 15:00:00,0.0,1016.0,18.0,84.0,20.8,67.0,23.0,0.409362
2023-04-14 16:00:00,0.0,1016.5,18.0,86.0,20.4,63.0,23.4,0.431489
2023-04-14 17:00:00,0.0,1016.7,18.2,81.0,21.6,67.0,24.1,0.387234
2023-04-14 18:00:00,0.0,1017.0,17.8,71.0,23.4,72.0,26.3,0.109787
2023-04-14 19:00:00,0.0,1017.4,17.3,63.0,24.8,73.0,27.4,-0.197447
2023-04-14 20:00:00,0.0,1017.5,17.4,60.0,25.8,71.0,25.9,-0.21617
2023-04-14 21:00:00,0.3,1017.4,16.7,58.0,25.6,70.0,25.6,-0.468936
2023-04-14 22:00:00,0.1,1017.1,17.4,61.0,25.5,64.0,24.8,-0.694468
2023-04-14 23:00:00,0.0,1016.4,17.4,58.0,26.3,74.0,21.6,-0.434042
2023-04-15 00:00:00,1.6,1015.8,17.4,61.0,25.5,43.0,20.9,-0.449362
2023-04-15 01:00:00,0.2,1015.0,17.3,59.0,25.9,60.0,23.8,0.0561703
2023-04-15 02:00:00,0.0,1014.8,17.0,59.0,25.6,58.0,23.8,0.00085117
2023-04-15 03:00:00,0.0,1014.5,16.9,61.0,24.9,61.0,25.2,0.252766
2023-04-15 04:00:00,0.0,1015.0,16.5,63.0,24.0,61.0,23.0,0.655319
2023-04-15 05:00:00,0.0,1015.7,16.9,70.0,22.7,58.0,21.6,0.806809
2023-04-15 06:00:00,0.0,1016.4,17.4,75.0,22.0,52.0,20.9,0.818723
2023-04-15 07:00:00,0.0,1017.0,17.2,76.0,21.6,54.0,20.5,0.54383
2023-04-15 08:00:00,0.0,1017.0,17.7,80.0,21.3,53.0,18.4,0.577872
2023-04-15 09:00:00,0.0,1017.1,17.4,80.0,21.0,50.0,19.1,0.537021
2023-04-15 10:00:00,0.0,1016.8,17.2,81.0,20.6,50.0,16.9,0.490213
2023-04-15 11:00:00,0.0,1016.2,17.2,83.0,20.2,51.0,17.6,0.435745
2023-04-15 12:00:00,0.0,1015.6,17.3,83.0,20.3,42.0,16.2,0.427234
2023-04-15 13:00:00,0.0,1015.1,17.3,84.0,20.1,42.0,16.2,0.381277
2023-04-15 14:00:00,0.0,1015.0,17.6,85.0,20.2,45.0,16.9,0.385532
2023-04-15 15:00:00,0.0,1015.1,17.5,86.0,19.9,46.0,18.4,0.404255
2023-04-15 16:00:00,0.0,1015.5,17.7,88.0,19.7,42.0,18.4,0.42383
2023-04-15 17:00:00,0.0,1016.2,17.9,83.0,20.9,38.0,15.8,0.384681
2023-04-15 18:00:00,0.0,1016.3,17.4,72.0,22.7,52.0,18.4,0.0723406
2023-04-15 19:00:00,0.0,1016.8,17.0,64.0,24.2,58.0,20.5,-0.120851
2023-04-15 20:00:00,0.1,1016.9,17.0,61.0,25.0,54.0,21.2,-0.0178722
2023-04-15 21:00:00,0.1,1016.4,16.6,56.0,26.1,59.0,20.2,-0.664681
2023-04-15 22:00:00,0.1,1015.7,16.2,52.0,26.9,68.0,22.3,-0.48851
2023-04-15 23:00:00,0.2,1015.0,15.9,50.0,27.2,74.0,21.2,-0.486808
2023-04-16 00:00:00,0.0,1014.3,16.3,51.0,27.3,70.0,21.6,-0.22383
2023-04-16 01:00:00,0.0,1013.7,16.5,52.0,27.2,63.0,21.6,-0.120851
2023-04-16 02:00:00,0.0,1013.6,16.5,53.0,26.9,65.0,22.3,0.203404
2023-04-16 03:00:00,0.0,1013.8,17.3,59.0,25.9,65.0,22.7,0.225532
2023-04-16 04:00:00,0.0,1014.5,17.8,65.0,24.8,65.0,22.7,0.508936
2023-04-16 05:00:00,0.0,1015.3,18.2,73.0,23.3,63.0,22.3,0.658723
2023-04-16 06:00:00,0.0,1016.2,18.7,80.0,22.3,65.0,20.9,0.681702
2023-04-16 07:00:00,0.0,1016.8,18.8,82.0,22.0,71.0,20.5,0.646809
2023-04-16 08:00:00,0.0,1017.4,18.9,84.0,21.7,75.0,21.6,0.592341
2023-04-16 09:00:00,0.0,1017.5,19.1,84.0,21.9,88.0,25.9,0.574468
2023-04-16 10:00:00,0.0,1017.3,19.0,84.0,21.8,91.0,25.6,0.510638
2023-04-16 11:00:00,0.0,1017.0,19.2,86.0,21.6,87.0,22.3,0.458724
2023-04-16 12:00:00,0.0,1016.6,19.1,87.0,21.4,92.0,19.4,0.435745
2023-04-16 13:00:00,0.0,1016.5,19.3,91.0,20.8,99.0,17.3,0.4
2023-04-16 14:00:00,0.0,1016.5,19.6,93.0,20.8,109.0,21.6,0.394043
2023-04-16 15:00:00,0.0,1016.8,19.6,92.0,20.9,105.0,24.8,0.409362
2023-04-16 16:00:00,0.0,1017.4,19.5,92.0,20.8,108.0,23.0,0.43234
2023-04-16 17:00:00,0.0,1017.9,19.0,83.0,22.0,117.0,20.9,0.406809
2023-04-16 18:00:00,0.0,1018.6,18.7,75.0,23.4,136.0,20.2,0.113192
2023-04-16 19:00:00,0.2,1019.1,18.6,68.0,24.9,130.0,19.8,-0.122553
2023-04-16 20:00:00,0.2,1019.5,18.4,64.0,25.7,138.0,19.1,-0.329361
2023-04-16 21:00:00,0.1,1019.5,18.1,60.0,26.5,150.0,18.7,-0.224681
2023-04-16 22:00:00,0.0,1019.2,17.9,59.0,26.6,155.0,18.4,-0.500425
2023-04-16 23:00:00,0.0,1018.7,17.9,58.0,26.9,157.0,15.5,-0.559149
2023-04-17 00:00:00,0.0,1017.9,17.8,57.0,27.0,155.0,13.3,-0.335319
2023-04-17 01:00:00,0.0,1017.3,17.8,57.0,27.0,155.0,11.2,-0.408511
2023-04-17 02:00:00,0.0,1017.2,17.5,57.0,26.7,140.0,10.8,0.0612767
2023-04-17 03:00:00,0.0,1017.3,17.4,59.0,26.0,110.0,14.0,0.489362
2023-04-17 04:00:00,0.0,1017.5,17.9,65.0,24.9,89.0,18.0,0.614468
2023-04-17 05:00:00,0.0,1018.1,18.5,72.0,23.9,78.0,18.4,0.779575
2023-04-17 06:00:00,0.0,1018.5,19.3,79.0,23.1,54.0,15.5,0.798298
2023-04-17 07:00:00,0.0,1019.1,19.5,83.0,22.5,49.0,10.1,0.728511
2023-04-17 08:00:00,0.0,1019.9,19.8,86.0,22.3,103.0,15.8,0.660425
2023-04-17 09:00:00,0.0,1019.8,19.5,83.0,22.5,139.0,19.4,0.57617
2023-04-17 10:00:00,0.0,1019.9,19.6,85.0,22.2,91.0,23.8,0.506383
2023-04-17 11:00:00,0.0,1019.0,19.6,88.0,21.7,98.0,17.3,0.473192
2023-04-17 12:00:00,0.0,1018.3,19.8,89.0,21.7,116.0,13.7,0.451064
2023-04-17 13:00:00,0.0,1017.7,19.5,89.0,21.4,141.0,11.2,0.411064
2023-04-17 14:00:00,0.0,1017.2,19.5,92.0,20.8,130.0,9.4,0.431489
2023-04-17 15:00:00,0.0,1017.4,19.5,93.0,20.7,104.0,8.3,0.449362
2023-04-17 16:00:00,0.0,1017.8,19.4,93.0,20.6,91.0,10.1,0.457872
2023-04-17 17:00:00,0.0,1018.4,19.5,87.0,21.8,71.0,16.2,0.354894
2023-04-17 18:00:00,0.0,1019.1,18.8,74.0,23.7,64.0,18.4,0.11234
2023-04-17 19:00:00,0.0,1019.3,18.3,64.0,25.6,69.0,18.7,-0.0944679
2023-04-17 20:00:00,0.1,1018.9,17.5,56.0,27.0,94.0,12.6,-0.155745
2023-04-17 21:00:00,0.4,1018.9,17.9,57.0,27.1,216.0,12.6,-0.308936
2023-04-17 22:00:00,0.4,1018.4,18.2,59.0,26.9,235.0,12.2,0.0451064
2023-04-17 23:00:00,0.4,1017.5,18.1,60.0,26.5,186.0,13.0,-0.2
2023-04-18 00:00:00,0.2,1016.6,18.5,62.0,26.4,191.0,10.4,-0.377872
2023-04-18 01:00:00,0.3,1015.3,18.7,65.0,25.8,139.0,22.7,-0.274893
2023-04-18 02:00:00,0.0,1015.0,18.9,67.0,25.5,152.0,21.2,0.124255
2023-04-18 03:00:00,0.0,1015.0,18.8,69.0,24.9,160.0,22.3,0.419574
2023-04-18 04:00:00,0.0,1015.6,18.9,72.0,24.3,168.0,20.5,0.596596
2023-04-18 05:00:00,0.0,1016.5,18.9,75.0,23.6,182.0,16.9,0.764255
2023-04-18 06:00:00,0.2,1016.9,19.4,80.0,23.0,197.0,13.0,0.787234
2023-04-18 07:00:00,0.0,1017.3,19.7,82.0,22.9,169.0,12.2,0.737872
2023-04-18 08:00:00,0.0,1017.6,19.7,87.0,22.0,123.0,13.7,0.67234
2023-04-18 09:00:00,0.0,1017.2,19.8,89.0,21.7,100.0,15.8,0.595745
2023-04-18 10:00:00,0.0,1016.9,19.8,93.0,21.0,100.0,18.0,0.523404
2023-04-18 11:00:00,0.0,1016.1,19.6,93.0,20.8,108.0,24.5,0.477447
2023-04-18 12:00:00,0.0,1015.1,19.8,89.0,21.7,163.0,20.9,0.453617
2023-04-18 13:00:00,0.3,1014.6,19.9,88.0,22.0,172.0,24.1,0.434894
2023-04-18 14:00:00,0.1,1013.8,19.3,83.0,22.3,163.0,26.6,0.441702
2023-04-18 15:00:00,0.0,1013.6,19.3,83.0,22.3,161.0,26.6,0.473192
2023-04-18 16:00:00,0.0,1013.8,19.3,83.0,22.3,162.0,28.1,0.498723
2023-04-18 17:00:00,0.0,1013.5,18.9,77.0,23.2,164.0,30.6,0.428936
2023-04-18 18:00:00,0.0,1014.2,18.5,70.0,24.3,166.0,31.0,0.356596
2023-04-18 19:00:00,0.3,1014.5,18.4,67.0,25.0,168.0,32.0,0.147234
2023-04-18 20:00:00,0.1,1014.5,18.2,63.0,25.8,171.0,33.5,0.124255
2023-04-18 21:00:00,0.4,1014.4,18.3,65.0,25.4,172.0,33.5,0.230638
2023-04-18 22:00:00,0.9,1013.9,19.6,71.0,25.2,169.0,36.4,0.297872
2023-04-18 23:00:00,0.3,1013.5,19.1,67.0,25.7,168.0,37.1,0.181277
2023-04-19 00:00:00,0.8,1013.1,19.5,70.0,25.4,170.0,36.0,0.142979
2023-04-19 01:00:00,0.9,1012.1,19.5,70.0,25.4,172.0,35.3,0.272341
2023-04-19 02:00:00,0.8,1011.7,19.8,75.0,24.5,173.0,34.9,0.46383
2023-04-19 03:00:00,0.3,1012.1,20.1,87.0,22.4,168.0,26.6,0.44766
2023-04-19 04:00:00,6.4,1012.4,20.2,87.0,22.5,174.0,30.2,0.577021
2023-04-19 05:00:00,0.5,1012.4,20.2,89.0,22.1,160.0,31.7,0.69617
2023-04-19 06:00:00,0.2,1012.5,19.7,83.0,22.7,171.0,33.5,0.769362
2023-04-19 07:00:00,0.5,1012.8,20.0,88.0,22.1,174.0,32.8,0.718298
2023-04-19 08:00:00,1.0,1012.8,20.3,92.0,21.7,171.0,32.0,0.666383
2023-04-19 09:00:00,1.3,1012.2,20.7,90.0,22.4,161.0,38.2,0.605958
2023-04-19 10:00:00,3.2,1011.7,20.7,92.0,22.1,168.0,36.4,0.544681
2023-04-19 11:00:00,7.9,1011.0,20.8,94.0,21.8,176.0,35.6,0.499574
2023-04-19 12:00:00,7.8,1010.2,20.8,95.0,21.6,178.0,36.7,0.490213
2023-04-19 13:00:00,10.9,1009.4,20.9,92.0,22.3,204.0,37.4,0.468085
2023-04-19 14:00:00,0.6,1008.9,20.7,94.0,21.7,220.0,33.8,0.47234
2023-04-19 15:00:00,0.2,1008.8,21.4,93.0,22.6,235.0,28.4,0.51149
2023-04-19 16:00:00,0.2,1009.2,20.7,90.0,22.4,260.0,28.4,0.508085
2023-04-19 17:00:00,0.2,1009.9,20.4,87.0,22.7,270.0,26.6,0.484255
2023-04-19 18:00:00,0.0,1010.6,20.6,84.0,23.5,280.0,22.7,0.233192
2023-04-19 19:00:00,0.3,1010.8,20.9,82.0,24.2,275.0,22.3,-0.0919149
2023-04-19 20:00:00,0.3,1011.1,20.6,76.0,25.1,269.0,24.5,-0.366808
2023-04-19 21:00:00,0.0,1011.0,20.5,73.0,25.7,268.0,22.3,-0.502127
2023-04-19 22:00:00,0.0,1010.9,20.5,71.0,26.2,269.0,22.0,-0.549787
2023-04-19 23:00:00,0.0,1010.4,20.6,75.0,25.4,271.0,24.8,-0.615319
2023-04-20 00:00:00,0.2,1009.8,20.7,73.0,25.9,272.0,23.4,-0.541277
2023-04-20 01:00:00,0.0,1009.4,20.3,70.0,26.2,278.0,21.2,-0.360851
2023-04-20 02:00:00,0.0,1009.2,20.0,71.0,25.6,281.0,18.0,-0.185532
2023-04-20 03:00:00,0.0,1009.4,19.9,73.0,25.1,284.0,18.7,0.234894
2023-04-20 04:00:00,0.0,1010.7,18.2,68.0,24.5,284.0,12.6,0.611915
2023-04-20 05:00:00,0.0,1011.3,18.6,75.0,23.3,292.0,11.5,0.739574
2023-04-20 06:00:00,0.0,1012.1,19.3,82.0,22.5,317.0,10.8,0.770213
2023-04-20 07:00:00,0.0,1013.0,19.4,86.0,21.8,345.0,9.4,0.729362
2023-04-20 08:00:00,0.0,1013.6,19.3,87.0,21.6,359.0,7.2,0.657021
2023-04-20 09:00:00,0.0,1014.0,19.6,90.0,21.3,6.0,7.6,0.592341
2023-04-20 10:00:00,0.0,1013.7,19.6,92.0,21.0,10.0,8.6,0.52766
2023-04-20 11:00:00,0.0,1013.5,19.7,94.0,20.7,11.0,6.1,0.485958
2023-04-20 12:00:00,0.0,1013.1,19.7,96.0,20.4,24.0,5.4,0.446809
2023-04-20 13:00:00,0.0,1012.8,19.6,97.0,20.1,45.0,5.4,0.428936
2023-04-20 14:00:00,0.0,1012.4,19.3,91.0,20.8,9.0,6.8,0.439149
2023-04-20 15:00:00,0.0,1012.7,19.2,94.0,20.2,26.0,6.5,0.462979
2023-04-20 16:00:00,0.0,1013.3,19.4,95.0,20.2,23.0,6.5,0.481702
2023-04-20 17:00:00,0.0,1014.0,19.9,91.0,21.4,31.0,6.8,0.501277
2023-04-20 18:00:00,0.0,1014.8,18.4,72.0,23.7,41.0,5.8,0.363404
2023-04-20 19:00:00,0.0,1015.1,18.3,66.0,25.1,200.0,4.0,0.0646809
2023-04-20 20:00:00,0.0,1015.0,18.3,62.0,26.1,206.0,7.2,-0.213617
2023-04-20 21:00:00,0.0,1015.0,18.3,61.0,26.4,208.0,10.8,-0.402553
2023-04-20 22:00:00,0.2,1014.8,18.8,64.0,26.1,220.0,11.5,-0.454468
2023-04-20 23:00:00,0.2,1014.4,19.4,67.0,26.0,223.0,12.6,-0.545532
2023-04-21 00:00:00,0.3,1013.5,18.7,62.0,26.6,214.0,9.7,-0.593191
2023-04-21 01:00:00,0.0,1013.4,18.5,62.0,26.4,199.0,9.4,-0.485106
2023-04-21 02:00:00,0.1,1013.3,18.5,64.0,25.8,171.0,11.2,-0.262128
2023-04-21 03:00:00,0.1,1013.5,18.8,68.0,25.1,96.0,11.5,0.171064
2023-04-21 04:00:00,0.0,1014.2,18.8,70.0,24.6,73.0,17.3,0.486809
2023-04-21 05:00:00,0.0,1015.1,19.0,73.0,24.1,86.0,13.3,0.771064
2023-04-21 06:00:00,0.0,1015.9,19.5,79.0,23.4,65.0,17.6,0.797447
2023-04-21 07:00:00,0.0,1017.0,19.7,83.0,22.7,58.0,16.6,0.76
2023-04-21 08:00:00,0.0,1017.8,19.7,85.0,22.3,59.0,15.8,0.691064
2023-04-21 09:00:00,0.0,1018.1,19.8,87.0,22.1,72.0,16.2,0.613617
2023-04-21 10:00:00,0.0,1017.8,20.0,85.0,22.7,78.0,15.1,0.545532
2023-04-21 11:00:00,0.0,1017.4,19.9,86.0,22.4,85.0,17.3,0.492766
2023-04-21 12:00:00,0.0,1016.9,19.7,88.0,21.8,84.0,21.6,0.460426
2023-04-21 13:00:00,0.0,1016.8,19.4,87.0,21.7,88.0,20.9,0.436596
2023-04-21 14:00:00,0.0,1016.7,19.7,89.0,21.6,75.0,19.4,0.444255
2023-04-21 15:00:00,0.0,1017.1,19.7,87.0,22.0,100.0,19.4,0.476596
2023-04-21 16:00:00,0.0,1017.5,20.1,88.0,22.2,100.0,15.8,0.492766
2023-04-21 17:00:00,0.0,1018.3,20.1,85.0,22.8,97.0,15.8,0.401702
2023-04-21 18:00:00,0.0,1018.8,19.9,77.0,24.2,94.0,18.0,0.304681
2023-04-21 19:00:00,0.0,1018.9,19.8,70.0,25.7,105.0,20.2,0.112341
2023-04-21 20:00:00,0.0,1018.9,18.9,60.0,27.3,135.0,15.8,-0.218723
2023-04-21 21:00:00,0.0,1018.7,18.7,57.0,28.0,142.0,15.5,-0.172766
2023-04-21 22:00:00,0.0,1018.6,18.7,56.0,28.3,154.0,15.8,-0.366808
2023-04-21 23:00:00,0.2,1018.6,19.1,59.0,27.8,159.0,14.0,-0.599149
2023-04-22 00:00:00,0.2,1018.3,19.3,59.0,28.1,168.0,13.7,-0.584681
2023-04-22 01:00:00,0.3,1017.7,19.5,62.0,27.4,156.0,15.1,-0.31234
2023-04-22 02:00:00,0.3,1017.5,19.9,68.0,26.3,148.0,14.8,-0.0765957
2023-04-22 03:00:00,0.2,1017.7,20.2,72.0,25.6,137.0,17.3,0.304681
2023-04-22 04:00:00,0.1,1018.0,20.4,75.0,25.1,128.0,15.5,0.634043
2023-04-22 05:00:00,0.1,1018.4,20.5,79.0,24.4,106.0,17.3,0.748085
2023-04-22 06:00:00,0.0,1018.9,20.8,84.0,23.7,64.0,13.3,0.750638
2023-04-22 07:00:00,0.0,1019.6,21.0,89.0,22.9,46.0,10.8,0.737021
2023-04-22 08:00:00,0.0,1020.1,20.7,88.0,22.8,25.0,7.9,0.700426
2023-04-22 09:00:00,0.0,1020.4,20.8,89.0,22.7,15.0,5.4,0.653617
2023-04-22 10:00:00,0.0,1020.0,20.8,91.0,22.3,96.0,8.3,0.566809
2023-04-22 11:00:00,0.0,1019.6,21.6,96.0,22.3,103.0,11.9,0.538723
2023-04-22 12:00:00,0.0,1019.0,21.4,98.0,21.7,87.0,8.6,0.481702
2023-04-22 13:00:00,0.0,1018.7,21.2,98.0,21.5,104.0,9.7,0.462979
2023-04-22 14:00:00,0.0,1018.4,21.4,98.0,21.7,108.0,8.3,0.446809
2023-04-22 15:00:00,0.0,1018.7,21.4,98.0,21.7,112.0,10.4,0.461277
2023-04-22 16:00:00,0.0,1019.3,21.1,96.0,21.8,118.0,15.1,0.483404
2023-04-22 17:00:00,0.0,1019.4,21.8,95.0,22.6,73.0,12.2,0.405958
2023-04-22 18:00:00,0.0,1019.9,21.1,82.0,24.4,96.0,15.8,0.137021
2023-04-22 19:00:00,0.0,1019.8,20.2,70.0,26.1,117.0,16.9,-0.102979
2023-04-22 20:00:00,0.0,1019.9,19.7,64.0,27.1,126.0,18.0,-0.326808
2023-04-22 21:00:00,0.3,1019.8,19.9,64.0,27.3,128.0,15.8,-0.428085
2023-04-22 22:00:00,0.3,1019.4,19.4,61.0,27.6,126.0,18.0,-0.164255
2023-04-22 23:00:00,0.7,1018.8,19.9,66.0,26.8,170.0,17.6,-0.140425
2023-04-23 00:00:00,0.5,1018.2,20.0,67.0,26.6,140.0,18.0,0.114894
2023-04-23 01:00:00,0.3,1017.8,19.9,67.0,26.5,138.0,16.9,0.0808511
2023-04-23 02:00:00,0.4,1017.5,19.9,69.0,26.0,139.0,15.5,0.171064
2023-04-23 03:00:00,0.4,1017.6,18.9,65.0,26.0,159.0,14.0,0.377021
2023-04-23 04:00:00,0.0,1017.8,19.3,71.0,24.9,140.0,13.7,0.585532
2023-04-23 05:00:00,0.0,1017.8,19.5,75.0,24.2,128.0,14.0,0.727659
2023-04-23 06:00:00,0.0,1018.3,19.9,80.0,23.6,119.0,13.3,0.741277
2023-04-23 07:00:00,0.0,1018.8,20.1,84.0,22.9,93.0,14.4,0.716596
2023-04-23 08:00:00,0.0,1019.5,20.5,91.0,22.0,67.0,16.6,0.662979
2023-04-23 09:00:00,0.0,1019.2,20.3,92.0,21.7,69.0,20.2,0.599149
2023-04-23 10:00:00,0.0,1018.5,20.1,90.0,21.8,74.0,20.2,0.553191
