DT,dwpt,prcp,rhum,temp,wdir,wspd,Amity
4/5/2023 18:00,3.8,0,82,6.7,160,13,0.567175
4/5/2023 19:00,3.8,0,82,6.7,160,13,0.504632
4/5/2023 20:00,4.3,0,73,8.9,150,9.4,0.489923
4/5/2023 21:00,4.4,0.2,71,9.4,170,18.4,0.48004
4/5/2023 22:00,4.4,0.4,71,9.4,170,18.4,0.50655
4/5/2023 23:00,5,0,74,9.4,160,14.8,0.564568
4/6/2023 0:00,6.1,0.3,80,9.4,150,11.2,0.570514
4/6/2023 1:00,6.2,0.3,83,8.9,160,16.6,0.595203
4/6/2023 2:00,6.1,0.3,86,8.3,150,7.6,0.589131
4/6/2023 3:00,6.7,0.3,93,7.8,110,9.4,0.605546
4/6/2023 4:00,6.7,0.3,93,7.8,110,9.4,0.542445
4/6/2023 5:00,6.1,0.3,89,7.8,130,9.4,0.47893
4/6/2023 6:00,6.1,1,89,7.8,130,9.4,0.426215
4/6/2023 7:00,6.1,0.4,93,7.2,100,5.4,0.398406
4/6/2023 8:00,6.1,0.2,93,7.2,80,7.6,0.389453
4/6/2023 9:00,6.1,0.8,93,7.2,80,7.6,0.384543
4/6/2023 10:00,6.1,0.5,93,7.2,90,9.4,0.396678
4/6/2023 11:00,6.1,0.4,93,7.2,90,7.6,0.416723
4/6/2023 12:00,6.1,0.3,93,7.2,90,7.6,0.47159
4/6/2023 13:00,6.8,0.8,97,7.2,80,7.6,0.549875
4/6/2023 14:00,6.7,0.5,93,7.8,80,9.4,0.584292
4/6/2023 15:00,7.9,0.3,97,8.3,70,5.4,0.576768
4/6/2023 16:00,8.3,1.3,96,8.9,80,5.4,0.562817
4/6/2023 17:00,8.3,0.3,96,8.9,80,5.4,0.55177
4/6/2023 18:00,9.4,0.9,96,10,0,0,0.53586
4/6/2023 19:00,9.4,1.1,96,10,330,5.4,0.528476
4/6/2023 20:00,9.4,0.5,86,11.7,190,9.4,0.516538
4/6/2023 21:00,9.9,0.8,89,11.7,0,0,0.520833
4/6/2023 22:00,9.9,1,89,11.7,0,0,0.519405
4/6/2023 23:00,9.4,0.8,86,11.7,0,0,0.527501
4/7/2023 0:00,10.6,1,93,11.7,0,0,0.525852
4/7/2023 1:00,10.6,1,93,11.7,0,0,0.550643
4/7/2023 2:00,9.9,1,89,11.7,150,20.5,0.527268
4/7/2023 3:00,9.4,0.8,89,11.1,160,16.6,0.516088
4/7/2023 4:00,9.4,0.5,89,11.1,160,16.6,0.481189
4/7/2023 5:00,10,0.5,93,11.1,170,14.8,0.446629
4/7/2023 6:00,10,0.3,93,11.1,170,14.8,0.387604
4/7/2023 7:00,9.4,0.3,92,10.6,190,20.5,0.3659
4/7/2023 8:00,8.9,0.8,93,10,190,9.4,0.34367
4/7/2023 9:00,8.3,0.5,89,10,200,7.6,0.346483
4/7/2023 10:00,8.9,0.8,93,10,180,16.6,0.344493
4/7/2023 11:00,8.9,0.3,97,9.4,160,5.4,0.371726
4/7/2023 12:00,8.3,0.3,93,9.4,150,14.8,0.415797
4/7/2023 13:00,8.3,0.5,93,9.4,150,14.8,0.480567
4/7/2023 14:00,8.3,0.3,93,9.4,170,7.6,0.521142
4/7/2023 15:00,8.3,0.7,89,10,200,9.4,0.53796
4/7/2023 16:00,8.3,0,89,10,200,9.4,0.542078
4/7/2023 17:00,8.3,0,89,10,240,11.2,0.539529
4/7/2023 18:00,8.3,0,89,10,240,11.2,0.524267
4/7/2023 19:00,8.9,0.3,89,10.6,170,9.4,0.470129
4/7/2023 20:00,8.3,0,83,11.1,210,16.6,0.488076
4/7/2023 21:00,7.3,0.8,72,12.2,210,16.6,0.382623
4/7/2023 22:00,7.3,0.5,72,12.2,270,24.1,0.382039
4/7/2023 23:00,4.4,0,61,11.7,260,22.3,0.439146
4/8/2023 0:00,3.3,0,63,10,260,22.3,0.477152
4/8/2023 1:00,3.3,0,63,10,260,22.3,0.484808
4/8/2023 2:00,4.3,0,73,8.9,220,7.6,0.494379
4/8/2023 3:00,5.1,0,83,7.8,170,7.6,0.508323
4/8/2023 4:00,5.1,0,83,7.8,170,7.6,0.495235
4/8/2023 5:00,3.3,0,73,7.8,190,20.5,0.466161
4/8/2023 6:00,3.8,0,76,7.8,160,14.8,0.423943
4/8/2023 7:00,4,0,80,7.2,160,9.4,0.401746
4/8/2023 8:00,4,0,80,7.2,160,9.4,0.378663
4/8/2023 9:00,3.8,0,82,6.7,140,13,0.379286
4/8/2023 10:00,3.8,0,82,6.7,140,13,0.378088
4/8/2023 11:00,4.3,0,82,7.2,150,11.2,0.387704
4/8/2023 12:00,4.3,0,82,7.2,150,14.8,0.419951
4/8/2023 13:00,4.3,0,82,7.2,150,14.8,0.457168
4/8/2023 14:00,5,0,86,7.2,140,11.2,0.524239
4/8/2023 15:00,5.6,0,83,8.3,130,11.2,0.537229
4/8/2023 16:00,5.6,0,77,9.4,140,7.6,0.532162
4/8/2023 17:00,6.2,0,77,10,140,9.4,0.497219
4/8/2023 18:00,6.2,0,77,10,140,9.4,0.450069
4/8/2023 19:00,5,0,66,11.1,180,18.4,0.463196
4/8/2023 20:00,5.7,0,62,12.8,210,11.2,0.396317
4/8/2023 21:00,5,0,59,12.8,190,18.4,0.412277
4/8/2023 22:00,5,0,59,12.8,190,18.4,0.428679
4/8/2023 23:00,4.9,0,61,12.2,200,20.5,0.427596
4/9/2023 0:00,5,0,59,12.8,210,11.2,0.445375
4/9/2023 1:00,6.2,0,64,12.8,220,7.6,0.463738
4/9/2023 2:00,6.7,0,69,12.2,0,0,0.470694
4/9/2023 3:00,6.7,0,69,12.2,0,0,0.479633
4/9/2023 4:00,7.2,0,74,11.7,0,0,0.444134
4/9/2023 5:00,7.8,0,83,10.6,0,0,0.410041
4/9/2023 6:00,7.8,0,86,10,0,0,0.369008
4/9/2023 7:00,7.8,0,86,10,0,0,0.343599
4/9/2023 8:00,7.8,0,86,10,0,0,0.329926
4/9/2023 9:00,7.8,0,90,9.4,340,5.4,0.327274
4/9/2023 10:00,7.8,0,93,8.9,360,5.4,0.321373
4/9/2023 11:00,8.3,1.3,96,8.9,0,0,0.335831
4/9/2023 12:00,8.3,1,96,8.9,0,0,0.355999
4/9/2023 13:00,8.3,0.3,96,8.9,90,7.6,0.397282
4/9/2023 14:00,8.3,0,93,9.4,100,5.4,0.452696
4/9/2023 15:00,8.9,0,93,10,100,5.4,0.498568
4/9/2023 16:00,8.9,0.6,93,10,140,11.2,0.535751
4/9/2023 17:00,8.9,1,93,10,140,11.2,0.539594
4/9/2023 18:00,9.4,0.3,89,11.1,140,9.4,0.537318
4/9/2023 19:00,9.4,1.3,83,12.2,160,20.5,0.503338
4/9/2023 20:00,9.4,0.5,83,12.2,160,20.5,0.514308
4/9/2023 21:00,9.4,0.3,83,12.2,150,22.3,0.48148
4/9/2023 22:00,9.4,0.5,83,12.2,160,31.7,0.493251
4/9/2023 23:00,10.6,1,90,12.2,170,18.4,0.491223
4/10/2023 0:00,10.7,1,87,12.8,160,22.3,0.499966
4/10/2023 1:00,10.7,0.3,87,12.8,170,14.8,0.505523
4/10/2023 2:00,10.7,0.3,87,12.8,210,22.3,0.519762
4/10/2023 3:00,10.6,0.5,93,11.7,280,13,0.511973
4/10/2023 4:00,11.1,1,96,11.7,210,7.6,0.464799
4/10/2023 5:00,10,1.3,96,10.6,200,5.4,0.415444
4/10/2023 6:00,10,0.3,96,10.6,0,0,0.367637
4/10/2023 7:00,10,0.5,96,10.6,0,0,0.336939
4/10/2023 8:00,9.4,0.5,96,10,320,9.4,0.32106
4/10/2023 9:00,9.4,1,96,10,320,9.4,0.327423
4/10/2023 10:00,8.9,1.5,97,9.4,340,9.4,0.335432
4/10/2023 11:00,8.9,2,97,9.4,350,9.4,0.356003
4/10/2023 12:00,8.3,1.5,96,8.9,10,7.6,0.396891
4/10/2023 13:00,7.2,1.3,93,8.3,360,9.4,0.485753
4/10/2023 14:00,7.2,0.8,93,8.3,360,9.4,0.545888
4/10/2023 15:00,6.7,2,93,7.8,40,7.6,0.564443
4/10/2023 16:00,6.8,1.3,90,8.3,40,9.4,0.558667
4/10/2023 17:00,6.8,1,90,8.3,40,9.4,0.533461
4/10/2023 18:00,6.7,0.5,86,8.9,20,5.4,0.549744
4/10/2023 19:00,7.2,1,89,8.9,20,5.4,0.555005
4/10/2023 20:00,7.2,2.3,89,8.9,20,5.4,0.536797
4/10/2023 21:00,7.8,1.5,90,9.4,0,0,0.532069
4/10/2023 22:00,7.2,0.3,86,9.4,260,5.4,0.533631
4/10/2023 23:00,7.8,0.8,93,8.9,250,7.6,0.550198
4/11/2023 0:00,7.8,0.8,93,8.9,230,7.6,0.586451
4/11/2023 1:00,5,2.3,86,7.2,320,20.5,0.614606
4/11/2023 2:00,5,2,89,6.7,300,9.4,0.608454
4/11/2023 3:00,4.4,2,96,5,220,11.2,0.60226
4/11/2023 4:00,4.4,2.3,92,5.6,250,13,0.542413
4/11/2023 5:00,4.4,1.8,96,5,240,11.2,0.48887
4/11/2023 6:00,4,0.5,93,5,230,9.4,0.436564
4/11/2023 7:00,4,0.5,93,5,230,9.4,0.41794
4/11/2023 8:00,3.4,0,93,4.4,170,7.6,0.421228
4/11/2023 9:00,3.4,0,93,4.4,180,7.6,0.421361
4/11/2023 10:00,4,0,97,4.4,190,7.6,0.432403
4/11/2023 11:00,4,0,97,4.4,190,7.6,0.453857
4/11/2023 12:00,3.3,0,89,5,110,5.4,0.516172
4/11/2023 13:00,3.4,0.5,93,4.4,240,16.6,0.606768
4/11/2023 14:00,2.3,0.5,86,4.4,220,20.5,0.653134
4/11/2023 15:00,3.3,0.3,85,5.6,210,16.6,0.58661
4/11/2023 16:00,3.3,0.1,85,5.6,210,16.6,0.564308
4/11/2023 17:00,1.8,0,83,4.4,250,18.4,0.522198
4/11/2023 18:00,4.3,2.5,82,7.2,230,9.4,0.478471
4/11/2023 19:00,3.9,0.3,71,8.9,230,16.6,0.413891
4/11/2023 20:00,2.1,0,58,10,270,14.8,0.301533
4/11/2023 21:00,2.1,0.3,58,10,270,14.8,0.317706
4/11/2023 22:00,-0.5,0,43,11.7,240,20.5,0.305249
4/11/2023 23:00,0.5,0,48,11.1,230,13,0.355289
4/12/2023 0:00,0.6,0,50,10.6,230,9.4,0.419518
4/12/2023 1:00,0,0,50,10,220,13,0.467865
4/12/2023 2:00,0,0,50,10,220,13,0.527318
4/12/2023 3:00,-0.1,0,60,7.2,260,11.2,0.538026
4/12/2023 4:00,-0.1,0,60,7.2,260,11.2,0.511707
4/12/2023 5:00,2.2,0,79,5.6,200,7.6,0.461589
4/12/2023 6:00,1.6,0,73,6.1,140,7.6,0.415128
4/12/2023 7:00,1.6,0,73,6.1,140,7.6,0.401478
4/12/2023 8:00,1.7,0,79,5,160,16.6,0.404674
4/12/2023 9:00,0.1,0.8,89,1.7,160,16.6,0.41531
4/12/2023 10:00,1,0.2,92,2.2,230,18.4,0.447775
4/12/2023 11:00,1,1.3,92,2.2,210,18.4,0.469295
4/12/2023 12:00,1,0,92,2.2,210,18.4,0.544498
4/12/2023 13:00,1,0,92,2.2,220,16.6,0.652831
4/12/2023 14:00,2.3,0,93,3.3,210,11.2,0.676389
4/12/2023 15:00,2.3,0,86,4.4,220,13,0.631517
4/12/2023 16:00,2.3,0,86,4.4,220,13,0.540495
4/12/2023 17:00,2.2,0,73,6.7,240,16.6,0.45892
4/12/2023 18:00,2.3,0,71,7.2,240,16.6,0.389219
4/12/2023 19:00,1.8,0,61,8.9,230,13,0.379278
4/12/2023 20:00,2.3,0,61,9.4,0,0,0.33576
4/12/2023 21:00,2.3,0,61,9.4,0,0,0.406488
4/12/2023 22:00,2.8,0.3,61,10,20,11.2,0.407993
4/12/2023 23:00,2.1,0.2,58,10,330,7.6,0.430991
4/13/2023 0:00,3.8,0,76,7.8,160,9.4,0.445525
4/13/2023 1:00,4.3,0.5,82,7.2,190,9.4,0.488605
4/13/2023 2:00,4.3,0,82,7.2,190,9.4,0.530352
4/13/2023 3:00,3.9,0,86,6.1,0,0,0.54687
4/13/2023 4:00,3.4,0,93,4.4,240,5.4,0.525707
4/13/2023 5:00,2.7,0,89,4.4,0,0,0.482232
4/13/2023 6:00,1.1,0,96,1.7,260,7.6,0.449347
4/13/2023 7:00,1.1,0,96,1.7,260,7.6,0.433274
4/13/2023 8:00,1,0,92,2.2,0,0,0.430064
4/13/2023 9:00,0.7,0,97,1.1,0,0,0.437089
4/13/2023 10:00,0.5,0,92,1.7,350,5.4,0.454257
4/13/2023 11:00,1.1,0,96,1.7,0,0,0.490911
4/13/2023 12:00,1.1,0,96,1.7,0,0,0.556943
4/13/2023 13:00,1.1,0,100,1.1,0,0,0.657565
4/13/2023 14:00,1.1,0,100,1.1,0,0,0.692674
4/13/2023 15:00,2.3,0,93,3.3,280,5.4,0.660007
4/13/2023 16:00,2.3,0,93,3.3,280,5.4,0.616813
4/13/2023 17:00,3.3,0,89,5,0,0,0.552386
4/13/2023 18:00,4,0,80,7.2,170,5.4,0.462088
4/13/2023 19:00,4.3,0,73,8.9,170,9.4,0.435895
4/13/2023 20:00,3.4,0,66,9.4,220,5.4,0.393078
4/13/2023 21:00,3.4,0,66,9.4,224,5.4,0.320042
4/13/2023 22:00,2.1,0,54,11.1,140,11.2,0.396195
4/13/2023 23:00,1.6,0,50,11.7,0,0,0.453398
4/14/2023 0:00,3.3,0,63,10,320,11.2,0.473474
4/14/2023 1:00,2.8,0,61,10,350,5.4,0.508188
4/14/2023 2:00,2.8,0,61,10,350,5.4,0.506436
4/14/2023 3:00,3.9,0,74,8.3,350,7.6,0.514307
4/14/2023 4:00,3.8,0,76,7.8,330,14.8,0.489031
4/14/2023 5:00,3.3,0,79,6.7,340,7.6,0.447677
4/14/2023 6:00,3.3,0,79,6.7,340,7.6,0.397691
4/14/2023 7:00,2.3,0,93,3.3,300,9.4,0.394539
4/14/2023 8:00,2.9,0,93,3.9,0,0,0.404996
4/14/2023 9:00,2.3,0,89,3.9,0,0,0.40117
4/14/2023 10:00,1.7,0,89,3.3,280,5.4,0.415012
4/14/2023 11:00,1.7,0,89,3.3,280,5.4,0.456616
4/14/2023 12:00,1.8,0,93,2.8,0,0,0.516572
4/14/2023 13:00,1,0,92,2.2,0,0,0.596687
4/14/2023 14:00,2.9,0,93,3.9,330,5.4,0.634213
4/14/2023 15:00,3.3,0,85,5.6,0,0,0.548007
4/14/2023 16:00,3.3,0,73,7.8,0,0,0.4671
4/14/2023 17:00,3.3,0,73,7.8,0,0,0.37303
4/14/2023 18:00,4.5,0,66,10.6,120,5.4,0.304358
4/14/2023 19:00,4.3,0,63,11.1,150,9.4,0.256863
4/14/2023 20:00,4.5,0,57,12.8,0,0,0.220226
4/14/2023 21:00,4.5,0,57,12.8,0,0,0.216146
4/14/2023 22:00,2.9,0,46,14.4,180,9.4,0.232693
4/14/2023 23:00,2.2,0,42,15,230,14.8,0.295336
4/15/2023 0:00,2.3,0,44,14.4,230,5.4,0.319692
4/15/2023 1:00,5,0,59,12.8,250,7.6,0.390681
4/15/2023 2:00,5,0,59,12.8,250,7.6,0.423761
4/15/2023 3:00,4.3,0,76,8.3,240,9.4,0.455465
4/15/2023 4:00,4.4,0,71,9.4,280,5.4,0.448975
4/15/2023 5:00,3.8,0,82,6.7,270,7.6,0.423068
4/15/2023 6:00,3.9,0,86,6.1,250,11.2,0.372458
4/15/2023 7:00,3.9,0,86,6.1,250,11.2,0.353548
4/15/2023 8:00,3.3,0,85,5.6,320,7.6,0.350373
4/15/2023 9:00,4,0,93,5,270,7.6,0.350745
4/15/2023 10:00,2.9,0,93,3.9,0,0,0.360447
4/15/2023 11:00,2.9,0,93,3.9,0,0,0.383886
4/15/2023 12:00,2.9,0,93,3.9,360,5.4,0.412554
4/15/2023 13:00,3.4,0,93,4.4,0,0,0.476053
4/15/2023 14:00,4.4,0,92,5.6,0,0,0.536052
4/15/2023 15:00,4.4,0,92,5.6,0,0,0.501426
4/15/2023 16:00,5,0,89,6.7,0,0,0.467973
4/15/2023 17:00,5.6,0,77,9.4,0,0,0.470159
4/15/2023 18:00,5,0,74,9.4,150,14.8,0.474756
4/15/2023 19:00,5,0,74,9.4,150,14.8,0.413098
4/15/2023 20:00,5.6,0,66,11.7,100,7.6,0.381343
4/15/2023 21:00,5.6,0,66,11.7,100,7.6,0.328505
4/15/2023 22:00,5.7,0,60,13.3,180,14.8,0.348226
4/15/2023 23:00,5,0,57,13.3,160,7.6,0.32679
4/16/2023 0:00,5,0,59,12.8,170,7.6,0.379878
4/16/2023 1:00,5,0,59,12.8,170,7.6,0.415658
4/16/2023 2:00,4.9,0,68,10.6,240,11.2,0.448847
4/16/2023 3:00,5,0,71,10,230,9.4,0.454079
4/16/2023 4:00,5,0,71,10,230,9.4,0.440254
4/16/2023 5:00,4.3,0,73,8.9,230,9.4,0.414921
4/16/2023 6:00,4.3,0,73,8.9,230,9.4,0.371296
4/16/2023 7:00,4.3,0,82,7.2,170,9.4,0.351934
4/16/2023 8:00,3.3,0,82,6.1,170,7.6,0.342886
4/16/2023 9:00,4,0,80,7.2,190,13,0.34723
4/16/2023 10:00,3.8,0,76,7.8,150,11.2,0.350215
4/16/2023 11:00,3.8,0,76,7.8,150,11.2,0.362327
4/16/2023 12:00,4.4,0,79,7.8,150,13,0.376604
4/16/2023 13:00,4.4,0,79,7.8,170,7.6,0.424737
4/16/2023 14:00,4.4,0,79,7.8,170,7.6,0.486553
4/16/2023 15:00,5.6,0.5,86,7.8,200,9.4,0.520834
4/16/2023 16:00,5.6,1,86,7.8,200,9.4,0.539962
4/16/2023 17:00,6.2,0.5,83,8.9,170,27.7,0.547077
4/16/2023 18:00,6.1,0.8,86,8.3,230,16.6,0.536658
4/16/2023 19:00,5.6,0.3,77,9.4,230,16.6,0.488719
4/16/2023 20:00,5.6,0.2,77,9.4,200,29.5,0.484341
4/16/2023 21:00,6.2,0.5,83,8.9,200,20.5,0.429641
4/16/2023 22:00,5.6,0.8,77,9.4,240,24.1,0.469667
4/16/2023 23:00,4.4,0.8,68,10,240,24.1,0.439775
4/17/2023 0:00,2.9,0.7,66,8.9,260,29.5,0.469959
4/17/2023 1:00,2.9,0,66,8.9,260,29.5,0.523968
4/17/2023 2:00,2.9,0,74,7.2,240,13,0.556587
4/17/2023 3:00,1.2,0,68,6.7,210,16.6,0.581282
4/17/2023 4:00,1.6,0,73,6.1,140,11.2,0.541443
4/17/2023 5:00,2.7,0,79,6.1,180,13,0.489246
4/17/2023 6:00,2.7,0,79,6.1,180,13,0.428438
4/17/2023 7:00,2.8,0,82,5.6,170,5.4,0.403211
4/17/2023 8:00,2.9,0,86,5,150,5.4,0.3914
4/17/2023 9:00,2.3,0,86,4.4,190,5.4,0.393132
4/17/2023 10:00,2.3,0,86,4.4,190,5.4,0.414262
4/17/2023 11:00,2.7,0,89,4.4,130,5.4,0.434036
4/17/2023 12:00,2.9,0,86,5,130,11.2,0.498017
4/17/2023 13:00,2.9,0,86,5,160,14.8,0.584438
4/17/2023 14:00,2.7,0,79,6.1,140,16.6,0.611648
4/17/2023 15:00,2.9,0,74,7.2,160,20.5,0.549891
4/17/2023 16:00,2.9,0,74,7.2,160,20.5,0.528019
4/17/2023 17:00,2.9,0,71,7.8,170,20.5,0.552295
4/17/2023 18:00,2.9,0.3,71,7.8,190,40.7,0.557938
4/17/2023 19:00,4.4,0.3,85,6.7,210,16.6,0.552491
4/17/2023 20:00,4.4,2.5,85,6.7,210,16.6,0.353278
4/17/2023 21:00,2.7,0.2,63,9.4,190,24.1,0.325591
4/17/2023 22:00,3.3,0,68,8.9,200,29.5,0.457858
4/17/2023 23:00,3.3,1.2,68,8.9,200,29.5,0.55606
4/18/2023 0:00,3.9,0.3,86,6.1,200,14.8,0.578863
4/18/2023 1:00,3.9,1.8,86,6.1,200,14.8,0.570054
4/18/2023 2:00,2.2,0.5,82,5,260,18.4,0.586351
4/18/2023 3:00,1.7,0.3,76,5.6,180,7.6,0.588829
4/18/2023 4:00,1.7,0.3,76,5.6,180,25.9,0.572058
4/18/2023 5:00,1.8,0,86,3.9,190,18.4,0.507604
4/18/2023 6:00,1.8,1.3,86,3.9,190,18.4,0.465014
4/18/2023 7:00,1.8,0.3,86,3.9,190,22.3,0.452067
4/18/2023 8:00,1.8,0.5,86,3.9,190,22.3,0.442986
4/18/2023 9:00,1.8,1.8,93,2.8,190,18.4,0.444029
4/18/2023 10:00,1.7,0.2,89,3.3,180,14.8,0.459265
4/18/2023 11:00,1.2,0.8,89,2.8,160,18.4,0.488312
4/18/2023 12:00,1,0.5,92,2.2,160,16.6,0.574146
4/18/2023 13:00,1.2,0,89,2.8,180,14.8,0.674307
4/18/2023 14:00,1.2,0.3,89,2.8,180,14.8,0.705829
4/18/2023 15:00,2.3,0.3,89,3.9,170,14.8,0.647321
4/18/2023 16:00,3.3,0.3,79,6.7,180,24.1,0.564874
4/18/2023 17:00,3.3,0,79,6.7,180,24.1,0.5043
4/18/2023 18:00,2.9,0,71,7.8,190,31.7,0.489971
4/18/2023 19:00,2.9,0,71,7.8,190,31.7,0.502431
4/18/2023 20:00,3.3,1.3,73,7.8,220,25.9,0.515297
4/18/2023 21:00,3.9,0.3,74,8.3,220,16.6,0.440693
4/18/2023 22:00,3.3,0.2,73,7.8,200,20.5,0.492015
4/18/2023 23:00,2.7,0,68,8.3,240,20.5,0.523762
4/19/2023 0:00,2.7,0,68,8.3,240,20.5,0.557747
4/19/2023 1:00,4.4,0.3,85,6.7,190,11.2,0.584106
4/19/2023 2:00,2.8,1,82,5.6,190,16.6,0.59548
4/19/2023 3:00,2.8,0.1,82,5.6,190,16.6,0.606653
4/19/2023 4:00,3.3,0,85,5.6,180,13,0.561782
4/19/2023 5:00,3.9,0,89,5.6,190,11.2,0.501122
4/19/2023 6:00,3.9,0,89,5.6,190,11.2,0.45212
4/19/2023 7:00,3.3,0,85,5.6,170,14.8,0.432169
4/19/2023 8:00,3.3,0.3,85,5.6,170,14.8,0.418627
4/19/2023 9:00,2.9,0.4,86,5,170,13,0.42417
4/19/2023 10:00,2.7,0,89,4.4,250,14.8,0.438525
4/19/2023 11:00,2.3,0.5,93,3.3,190,9.4,0.459961
4/19/2023 12:00,2.3,0,93,3.3,190,9.4,0.535122
4/19/2023 13:00,1.8,0.3,93,2.8,200,9.4,0.612559
4/19/2023 14:00,2.3,0,93,3.3,310,7.6,0.647758
4/19/2023 15:00,2.7,0.5,89,4.4,200,9.4,0.639519
4/19/2023 16:00,2.9,1,86,5,180,22.3,0.613959
4/19/2023 17:00,3.3,0.5,82,6.1,210,16.6,0.501855
4/19/2023 18:00,3.3,0.2,82,6.1,210,16.6,0.535521
4/19/2023 19:00,2.8,0.3,82,5.6,200,18.4,0.498093
4/19/2023 20:00,4.4,0.5,79,7.8,240,18.4,0.437893
4/19/2023 21:00,4,0.3,80,7.2,270,7.6,0.387232
4/19/2023 22:00,4,1,80,7.2,270,7.6,0.401342
4/19/2023 23:00,2.8,0.2,61,10,270,24.1,0.382711
4/20/2023 0:00,1.8,0.4,59,9.4,270,14.8,0.428653
4/20/2023 1:00,1.8,0,59,9.4,270,14.8,0.493561
4/20/2023 2:00,0.6,0,65,6.7,250,16.6,0.523119
4/20/2023 3:00,0.6,0,68,6.1,270,14.8,0.543434
4/20/2023 4:00,1.1,0,76,5,270,5.4,0.539881
4/20/2023 5:00,1.1,0,76,5,270,5.4,0.482454
4/20/2023 6:00,1.2,0,89,2.8,120,7.6,0.441954
4/20/2023 7:00,0.6,0,89,2.2,0,0,0.437325
4/20/2023 8:00,0.6,0,89,2.2,0,0,0.436519
4/20/2023 9:00,-0.1,0,92,1.1,350,5.4,0.441495
4/20/2023 10:00,-0.1,0,92,1.1,350,5.4,0.466519
4/20/2023 11:00,1.1,0,96,1.7,0,0,0.492
4/20/2023 12:00,1.1,0,96,1.7,0,0,0.550142
4/20/2023 13:00,1.8,0,97,2.2,0,0,0.633615
4/20/2023 14:00,2.2,0,96,2.8,0,0,0.660151
4/20/2023 15:00,2.2,0.1,96,2.8,0,0,0.639809
4/20/2023 16:00,4,0.3,97,4.4,0,0,0.635606
4/20/2023 17:00,4,0.5,97,4.4,0,0,0.629556
4/20/2023 18:00,3.9,0.8,89,5.6,140,7.6,0.632837
4/20/2023 19:00,5,1.5,89,6.7,140,9.4,0.614894
4/20/2023 20:00,5,1.8,86,7.2,180,25.9,0.614339
4/20/2023 21:00,5.6,1.3,86,7.8,170,24.1,0.585482
4/20/2023 22:00,5.6,1.3,86,7.8,170,24.1,0.591292
4/20/2023 23:00,6.8,1.4,90,8.3,160,13,0.627326
4/21/2023 0:00,6.8,1,90,8.3,160,13,0.650602
4/21/2023 1:00,7.2,1.3,93,8.3,180,16.6,0.631201
4/21/2023 2:00,6.8,1.3,90,8.3,180,16.6,0.621681
4/21/2023 3:00,7.2,1.5,93,8.3,190,14.8,0.599927
4/21/2023 4:00,7.2,1,93,8.3,190,14.8,0.549986
4/21/2023 5:00,7.2,0.3,89,8.9,200,20.5,0.492022
4/21/2023 6:00,7.2,0.3,93,8.3,200,7.6,0.43973
4/21/2023 7:00,6.7,0,93,7.8,190,11.2,0.417876
4/21/2023 8:00,7.2,0,93,8.3,190,13,0.401944
4/21/2023 9:00,7.2,0,93,8.3,190,13,0.392869
4/21/2023 10:00,6.1,0,89,7.8,170,11.2,0.401613
4/21/2023 11:00,6.1,0,89,7.8,210,5.4,0.426389
4/21/2023 12:00,5.6,0,93,6.7,0,0,0.472204
4/21/2023 13:00,4,0,93,5,190,7.6,0.533578
4/21/2023 14:00,4,0,93,5,190,7.6,0.560033
4/21/2023 15:00,6.1,0,80,9.4,170,7.6,0.539366
4/21/2023 16:00,6.1,0,80,9.4,170,7.6,0.456161
4/21/2023 17:00,6.2,0,74,10.6,190,7.6,0.467679
4/21/2023 18:00,6.2,0,69,11.7,220,11.2,0.400884
4/21/2023 19:00,6.2,0,69,11.7,220,11.2,0.353318
4/21/2023 20:00,6.7,0,69,12.2,210,11.2,0.435378
4/21/2023 21:00,6.6,0,66,12.8,190,9.4,0.394591
4/21/2023 22:00,6.2,0,64,12.8,220,7.6,0.403087
4/21/2023 23:00,6.2,0,64,12.8,220,7.6,0.445221
4/22/2023 0:00,7.3,0,67,13.3,210,5.4,0.460126
4/22/2023 1:00,7.7,0,69,13.3,220,5.4,0.463472
4/22/2023 2:00,8.4,0,80,11.7,240,5.4,0.463523
4/22/2023 3:00,8.4,0,80,11.7,240,5.4,0.467292
4/22/2023 4:00,9.4,0,86,11.7,0,0,0.448743
4/22/2023 5:00,9.4,0,86,11.7,0,0,0.396729
4/22/2023 6:00,9.4,0,89,11.1,0,0,0.353307
4/22/2023 7:00,9.4,0,89,11.1,0,0,0.332875
4/22/2023 8:00,8.9,0,93,10,190,5.4,0.315338
4/22/2023 9:00,9.4,0,92,10.6,0,0,0.309135
4/22/2023 10:00,9.4,0,92,10.6,0,0,0.31568
4/22/2023 11:00,9.4,0,92,10.6,0,0,0.322561
4/22/2023 12:00,8.9,0,93,10,0,0,0.352364
4/22/2023 13:00,8.9,0,93,10,340,5.4,0.38372
4/22/2023 14:00,8.9,0,93,10,340,5.4,0.429411
4/22/2023 15:00,10,0,96,10.6,350,5.4,0.46347
4/22/2023 16:00,10,0,96,10.6,350,5.4,0.455437
4/22/2023 17:00,10.7,0,87,12.8,80,5.4,0.454958
4/22/2023 18:00,10.7,0,84,13.3,0,0,0.426914
4/22/2023 19:00,11.8,0,81,15,320,5.4,0.306228
4/22/2023 20:00,11.8,0,81,15,320,5.4,0.289729
4/22/2023 21:00,11.7,0,75,16.1,0,0,0.220081
4/22/2023 22:00,11.7,0,70,17.2,0,0,0.305691
4/22/2023 23:00,11.8,0,68,17.8,0,0,0.350263
